coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Sun Nov 01 03:58:28 +0000 2020,,,https://www.thelocal.fr/20201028/explained-what-are-the-rules-of-frances-second-coronavirus-lockdown,0,1322749823389491201,,,,en,,false,0,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",UPDATE: What are the rules of France's second coronavirus lockdown? - The Local https://t.co/QuNlRmqfS2,https://twitter.com/simplyluxurious/status/1322749823389491201,Mon Feb 01 01:24:32 +0000 2010,simplyluxurious,false,The destination for cultivating the art of living well: A life of quality over quantity. TSLL's new book is now available https://t.co/E0NAVl5t4u,2414,4446,153,213,"Bend, Oregon",Shannon Ables,simplyluxurious,38190,,https://www.thesimplyluxuriouslife.com,false
,Sun Nov 01 03:57:49 +0000 2020,,,https://twitter.com/ValiantThor12/status/1322639359087181825,6,1322749659698352129,,,,en,,false,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",That's my family 🤣🤣🤣 now that covid19 is here they are waking up 👍 https://t.co/1aFZFHe2be,https://twitter.com/Matt72454417/status/1322749659698352129,Fri Aug 30 22:48:45 +0000 2019,Matt72454417,false,"Knowledge is power, I have been shown my purpose in life by the one creator, love is the all, and all are one",25002,3058,1722,4,,TheTwistedWizard,Matt72454417,9324,,,false
,Sun Nov 01 03:57:47 +0000 2020,,,https://coloradocoachingcompany.com/denver-small-business-resources-for-coronavirus-help/?utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost,0,1322749651871780864,,,,en,,false,0,,,"<a href=""https://coloradocoachingcompany.com"" rel=""nofollow"">ROP blog poster</a>",Denver Small Business Resources for Coronavirus Help https://t.co/wNXdO0jJan,https://twitter.com/SolutionCoach/status/1322749651871780864,Fri Dec 19 22:27:54 +0000 2008,SolutionCoach,false,"(970)541-1099 Business Coach, Executive Life Coach, speaker, father, husband. Want more from your small business? https://t.co/tsvcTQFObI",2738,10627,8567,348,"Denver, CO Metro Area / Wherever you business needs us",Coach Sean McCarthy,SolutionCoach,60996,,http://ColoradoCoachingCompany.com,false
,Sun Nov 01 03:58:13 +0000 2020,,,https://who.zoom.us/webinar/register/WN_ac6PnHfNTVqTb8zjE5W5Gg?t=1604203070364,1,1322749763255701505,,,,en,,false,0,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Building partnerships for healthy ageing in and beyond the COVID-19 era, lead organizer by International l Federation of Aging https://t.co/obboKhNP4F",https://twitter.com/DrJaniceDuMont/status/1322749763255701505,Thu Nov 28 16:32:22 +0000 2019,DrJaniceDuMont,false,"Research to improve #HealthEquity & address #GBV | Social Scientist @WCHospital, Public Health Professor @UofT | 🏳️‍🌈Ally | she/her | own views | RT≠endrsment",6624,483,396,5,Toronto,Janice Du Mont,DrJaniceDuMont,3255,,,false
,Sun Nov 01 03:57:44 +0000 2020,,,https://tmblr.co/ZRzgGcZArF7Eui00,3,1322749641604108295,,,,en,,false,1,,,"<a href=""https://www.tumblr.com/"" rel=""nofollow"">Tumblr</a>","Day 225 of California ""Stay at home order"" - Day 225 of California “Stay at home order” Covid-19 Cases in the United States: 9,024,298 Covid-19 Deaths in the Untied States: 229,109 Covid-19 Cases Globally: 46,373,779 Covid-19 Deaths Globally:... https://t.co/33F0H8gDVl",https://twitter.com/HistoryQuickie/status/1322749641604108295,Fri Jul 24 09:54:49 +0000 2015,HistoryQuickie,false,a quicker way to history,142,21,9,0,,History Quickie,HistoryQuickie,263,,https://www.youtube.com/channel/UCYNhrt6oohpnPsnd1og5tnw,false
,Sun Nov 01 03:58:29 +0000 2020,Covid19 COVID19 Telangana CoronavirusPandemic COVID19India coronavirus IndiaFightsCorona StayHome StaySafe,https://twitter.com/pihole_fosser/status/1322749830360408065/photo/1,,0,1322749830360408065,,,,en,,false,0,,,"<a href=""https://pihole.in"" rel=""nofollow"">fosserjo_pihole</a>","#Covid19 bot 
#COVID19 last 5 days stats #Telangana
Confirmed Cases trend
27-Oct - 1554
28-Oct - 1451
29-Oct - 1436
30-Oct - 1048
31-Oct - 1486
#CoronavirusPandemic #COVID19India #coronavirus #IndiaFightsCorona #StayHome #StaySafe https://t.co/lH3f8lSPSN",https://twitter.com/pihole_fosser/status/1322749830360408065,Tue May 17 12:53:37 +0000 2016,pihole_fosser,false,"Raspberry Pi bot, Covid 19 India Bot",5,0,5,1,,Fosserjo Pihole,pihole_fosser,27301,,,false
,Sun Nov 01 03:58:42 +0000 2020,TrumpSlide2020 BeatReagans49 Fifty4Fifty CanadiansForTrump,,https://twitter.com/IvankaTrump/status/1322244158317305856,0,1322749881883254784,,,,en,,false,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Adding My Digital Voice for the Re-Election of President Trump in Canada.🇨🇦🇺🇸🇺🇸🇨🇦
#TrumpSlide2020 
#BeatReagans49 
#Fifty4Fifty 
#CanadiansForTrump 
   Peace  Y https://t.co/bU0VbKeVoM",https://twitter.com/chefykins1/status/1322749881883254784,Sun Mar 04 16:18:19 +0000 2012,chefykins1,false,,227399,2774,3166,3,,kevin mark bauer ❌,chefykins1,29720,,,false
,Sun Nov 01 03:58:54 +0000 2020,,,https://thenewdaily.com.au/news/coronavirus/2020/11/01/coronavirus-uk-lockdown/,1,1322749934433562624,,,,en,,false,0,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Boris Johnson orders UK back into lockdown, issuing a warning on virus deaths | The New Daily https://t.co/SfORNBLZhz",https://twitter.com/DerekRobinson2/status/1322749934433562624,Tue Jun 07 03:03:58 +0000 2011,DerekRobinson2,false,Musician and health care worker-I've always believed in a fair and just world which doesn't exist at the moment.,70306,2777,2066,8,"Wodonga, Vic, Australia",💧Derek Robinson,DerekRobinson2,70484,,,false
,Sun Nov 01 03:58:42 +0000 2020,WHO,,https://twitter.com/WHO/status/1322587717939662849,0,1322749883913179139,,,,en,,false,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","World Hells Disorder$ .
Hidden in plain sight atheists. 
🐉🖤🤮#WHO. https://t.co/oyJ7FtqXsT",https://twitter.com/JCsGirl10515/status/1322749883913179139,Fri Oct 02 00:55:43 +0000 2020,JCsGirl10515,false,"Confidence in Christ not flesh.
Follow Jesus & be church. 
Saved only by grace. 
Not by works; interfaith = Satan's iRentFaith; or by world government.",248,12,13,0,"IN IT, NOT OF IT.",cindy,JCsGirl10515,4639,,,false
,Sun Nov 01 03:59:13 +0000 2020,,,,0,1322750015274545153,NeilHubbucks,1322683789546557400,2238357703,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@NeilHubbucks I know it's personally hard, but you don't want to be like US, always people over money. Look what happen in Victoria, Australia from over 700 people a day catching COVID-19 to none in 16 weeks ( sadly over 400 deaths)",https://twitter.com/hippiecarrol/status/1322750015274545153,Sat Nov 24 09:55:45 +0000 2012,hippiecarrol,false,,27834,82,149,1,,Carrol Bullivant,hippiecarrol,3161,,,false
,Sun Nov 01 03:59:02 +0000 2020,,,http://dlvr.it/RklNXB,0,1322749967077838848,,,,en,,false,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","'We combine fantasy with good science' — Coronavirus comic created to teach, engage young Nebraskans - Lincoln Journal Star https://t.co/5WMhRemDqQ",https://twitter.com/Sciencereport36/status/1322749967077838848,Tue May 29 04:46:57 +0000 2012,Sciencereport36,false,Your source for the latest news on Science.,0,3614,3887,96,,Science report,Sciencereport36,41781,,,false
,Sun Nov 01 03:58:43 +0000 2020,COVIDAlert,,https://twitter.com/PressHerald/status/1322645195071070210,0,1322749887595876352,,,,en,,false,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",GOP is not pro-life. #COVIDAlert https://t.co/moeR2AS5nS,https://twitter.com/TeachHope4/status/1322749887595876352,Mon Jan 13 18:18:20 +0000 2014,TeachHope4,false,M.Ed. Hope College et al ✍🏼READ primary sources daily on Federal Register at GovInfo dot gov 👁 Study global history 🇺🇸Former GOP,62065,4304,3696,427,United States,EducationStands,TeachHope4,45885,,,false
,Sun Nov 01 03:58:43 +0000 2020,,,https://www.streamloots.com/powder_0725,1,1322749887239331840,NICKMERCS,,98821255,en,,false,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@NICKMERCS @Symfuhny @NoahJ456 @Activision @MrRoflWaffles @timthetatman  My @streamloots collection is now live! We'll start using it during my next stream, but you can check it out HERE right now:  https://t.co/QiKYTKc1Is just trying to support my family during the coronavirus !",https://twitter.com/JoshCayton3/status/1322749887239331840,Tue May 29 01:54:40 +0000 2018,JoshCayton3,false,"Youtube and Twitch streamer on PS4

Twitch - https://t.co/bbYe556kvB

Youtube - https://t.co/0jnNWnJtE9",120,2,70,1,"Denver, CO",Powder0725,JoshCayton3,203,,,false
,Sun Nov 01 03:58:37 +0000 2020,coronavirus,,https://www.washingtonpost.com/local/trafficandcommuting/woman-dies-coronavirus-plane/2020/10/31/2d8246dc-1878-11eb-82db-60b15c874105_story.html,4,1322749864158109697,,,,en,,false,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","A woman died of #coronavirus on a plane. Her fellow passengers were never notified. 

https://t.co/MlpuM3NxcI",https://twitter.com/DebiecJacek/status/1322749864158109697,Fri Nov 21 20:24:47 +0000 2014,DebiecJacek,false,"Child, Adolescent & Adult Psychiatrist. Neuroscientist. Immigrant. He/his. Views mine. Tweet≠medical advice. Follow/RT/like≠endorsement. Lab news @DebiecLab",104971,4950,3592,120,ἦθος,Jacek Debiec,DebiecJacek,44416,,https://www.amazon.com/author/jacekdebiec,false
,Sun Nov 01 03:58:31 +0000 2020,,,https://news.yahoo.com/mcconnell-expects-coronavirus-stimulus-package-130235172.html?soc_src=social-sh&soc_trk=tw&tsrc=twtr,0,1322749838329630720,,,,en,,false,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","McConnell expects to get out a coronavirus stimulus package in 2021, giving a much later timeline for the bill's passing than Trump and Pelosi https://t.co/8ykJzJNgn3 via @Yahoo He won't be in office any longer, but if he does win he will not be the Majority leader any longer.",https://twitter.com/Anne85310262/status/1322749838329630720,Mon Sep 07 13:16:07 +0000 2020,Anne85310262,false,,0,0,0,0,,Anne,Anne85310262,690,,,false
,Sun Nov 01 03:58:48 +0000 2020,,,https://www.google.com/amp/s/www.nbcnews.com/news/amp/ncna1245121,1,1322749909083156480,therecount,1322599419171295200,1087380412089987100,en,,false,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@therecount BREAKING FRANCE GERMANY LOCKDOWN 
“More than half of France’s intensive care units are already occupied by COVID-19 patients.” 
“...Macron said that a new nationwide lockdown would be the only possible way to successfully fight COVID-19.”
https://t.co/Q5segPnktl",https://twitter.com/toprealty/status/1322749909083156480,Tue Apr 21 17:14:37 +0000 2009,toprealty,false,United We Stand..... Separated We Fall.... Stop Leased Subscription Society Mob Mentality... Use Credit Unions... Support Local Businesses... Stop Privatizing,32000,297,518,8,Los Angeles,We Will Never Forget,toprealty,13514,,,false
,Sun Nov 01 03:58:41 +0000 2020,,,https://twitter.com/wolfblitzer/status/1322728228675608578,0,1322749880234696705,,,,en,,false,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","WHY DID CHICAGO WAIT UNTIL AFTER THE ELECTION TO SCHEDULE THE OPENING OF SCHOOLS?

COVID DEATHS DAILY AVERAGE IN CHICAGO IS LESS THAN 4  PER DAY!
IN A CITY OF 3.5 MILLION PEOPLE https://t.co/x0iTOwp5Zc",https://twitter.com/chi49208414/status/1322749880234696705,Sun May 10 00:11:31 +0000 2020,chi49208414,false,,951,23,29,0,Chicago,Dave,chi49208414,5706,,,false
,Sun Nov 01 03:58:55 +0000 2020,TrumpIsAMurderer,,https://www.facebook.com/watch/?v=787228678714923,0,1322749936572624898,realDonaldTrump,1322687671072862200,25073877,en,,false,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@realDonaldTrump #TrumpIsAMurderer along with maskless ralley followers 
Stanford study estimates 18 Trump rallies resulted  over 30,000 COVID-19 cases
Sharon Stone on Covid
https://t.co/1J5kt6PIYw",https://twitter.com/Livesmatter911/status/1322749936572624898,Sun Jun 14 17:41:45 +0000 2020,Livesmatter911,false,"C  Who's FOLLOWING U on Here, LOTS of tRUMPTERS 
""Say What U Mean, Mean What U Say. ""  If U Talk the Talk, then you better Walk the Walk. Get R Done .",710,28,109,5,California,LivesMatter,Livesmatter911,2950,,https://livesmatters2020.wixsite.com/trumproast,false
,Sun Nov 01 03:59:17 +0000 2020,,,https://www.washingtonpost.com/politics/fauci-covid-winter-forecast/2020/10/31/e3970eb0-1b8b-11eb-bb35-2dcfdab0a345_story.html,0,1322750029090721797,realDonaldTrump,1322747312213545000,25073877,en,,false,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@realDonaldTrump When Trump was infected with Covid19, he wanted to talk to the expert, Dr. Fauci, leading infectious-disease expert. But when it’s abt the lives of the Americans he is suppose to represent, he listen to Scott Atlas, a radiologist?

https://t.co/RN12bNw09T",https://twitter.com/rosecorn2/status/1322750029090721797,Mon Sep 02 06:10:49 +0000 2019,rosecorn2,false,,45,22,11,0,,rosecorn2,rosecorn2,2552,,,false
,Sun Nov 01 03:58:51 +0000 2020,,,https://twitter.com/abcperth/status/1322726247881871360,1,1322749919904501760,,,,en,,false,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",God must be nice https://t.co/Nd6gU8NnF7,https://twitter.com/wavycolin/status/1322749919904501760,Wed Jul 30 18:13:44 +0000 2014,wavycolin,false,probably listening to music,28077,545,386,3,"El Monte, CA",Cølin 💫,wavycolin,30031,,https://www.youtube.com/channel/UCrnV5iMWOYTyTD3ikcm0Nng,false
,Sun Nov 01 03:59:17 +0000 2020,,,,210,1322750031951208450,CNNPolitics,1322746699450884000,13850422,en,,,10,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@CNNPolitics If Trump fought Covid-19 as hard as he has fought Fauci we wouldn't be in this mess.,https://twitter.com/OMasood8842/status/1322750031951208450,Sun Mar 10 15:26:02 +0000 2013,OMasood8842,false,,3741,139,801,0,"Sterling, VA",Omar Masood,OMasood8842,2125,,,false
,Sun Nov 01 03:59:11 +0000 2020,,,,2,1322750005078192128,kayleighmcenany,1322686480838467600,259001548,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@kayleighmcenany @realDonaldTrump Zoom in and see how many people are ignoring Covid19 and risking the lives of others with tRumps approval?,https://twitter.com/mufcfan/status/1322750005078192128,Fri Mar 13 06:57:22 +0000 2009,mufcfan,false,I am me one of a kind imperfect but happy with the imperfections!,142613,1196,1728,2,"Adelaide, Australia",Pam Meehan 🌈,mufcfan,34367,,,false
,Sun Nov 01 03:58:47 +0000 2020,,,https://twitter.com/SrilankaPMO/status/1322553815678087174,5,1322749905387970560,,,,en,Sri Lanka,false,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Educate the public about communal spread and protective measure. False Religious/cultural values are not the way forward.

And what are Atheists gonna do? Sing ‘Keep Holding on’ by @AvrilLavigne? https://t.co/KNFkNHpmBD",https://twitter.com/KanishkaK09/status/1322749905387970560,Wed May 04 15:42:14 +0000 2016,KanishkaK09,false,Musician. Song writer. Producer. Believer. RTs are not endorsements.,3932,246,188,2,Sri Lanka,Kanishka Kavirathna,KanishkaK09,2182,,https://www.youtube.com/c/KanishkaKavirathnaMusic,false
,Sun Nov 01 03:58:54 +0000 2020,mentalhealth,,https://twitter.com/GregHuntMP/status/1322747417545084928,4,1322749933229764608,,,,en,,false,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Important new campaign and resources to support #mentalhealth https://t.co/y5aQcajAUd,https://twitter.com/CHFofAustralia/status/1322749933229764608,Wed Jul 29 01:47:26 +0000 2009,CHFofAustralia,false,We are your voice in national health debates. Consumers Health Forum is the national peak body representing Australian healthcare consumers.,3226,9356,3449,184,Canberra,Consumers Health Forum of Australia,CHFofAustralia,7291,,http://chf.org.au,false
,Sun Nov 01 03:59:13 +0000 2020,,,https://www.thenewsnow.live/gileads-covid-19-drug-is-mediocre-it-will-be-a-blockbuster-anyway/,0,1322750013575974912,,,,en,,false,0,,,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",Gilead’s Covid-19 Drug Is Mediocre. It Will Be a Blockbuster Anyway. https://t.co/cw6mEGzj9G,https://twitter.com/thenewsnow_live/status/1322750013575974912,Mon Aug 31 07:11:57 +0000 2020,thenewsnow_live,false,World news at your finger tips,0,2,2,0,,thenewsnow.live,thenewsnow_live,17046,,,false
,Sun Nov 01 03:58:55 +0000 2020,,,https://www.washingtonpost.com/politics/fauci-covid-winter-forecast/2020/10/31/e3970eb0-1b8b-11eb-bb35-2dcfdab0a345_story.html,1,1322749938888040448,joecollins43rd,1322375236231196700,1124665360823849000,en,,false,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@joecollins43rd @realDonaldTrump When Trump was infected with Covid19, he wanted to talk to the expert, Dr. Fauci, leading infectious-disease expert. But when it’s abt the lives of the Americans he is suppose to represent, he listen to Scott Atlas, a radiologist?

https://t.co/RN12bNw09T",https://twitter.com/rosecorn2/status/1322749938888040448,Mon Sep 02 06:10:49 +0000 2019,rosecorn2,false,,45,22,11,0,,rosecorn2,rosecorn2,2552,,,false
,Sun Nov 01 03:58:32 +0000 2020,,,,1,1322749843505356800,TheDaily1BirdY,1322732405816393700,3185458056,en,,,1,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@TheDaily1BirdY @uWu39271210 @TrumpWarRoom This article is complete bullshit 🤣,come to us when you have proof that people at Trump rallies actually contracted covid19 at these rallies! Complete and total easily manipulated bullshit !",https://twitter.com/TiredofBS59/status/1322749843505356800,Thu Jul 06 22:45:23 +0000 2017,TiredofBS59,false,,13596,208,391,0,,Beebee,TiredofBS59,5790,,,false
